PANDA -- facet enumeration with adjacency decomposition
Fourier-Motzkin Elimination step 12755 / 2304896: 9438
Fourier-Motzkin Elimination step 12756 / 2304896: 9530
Fourier-Motzkin Elimination step 12757 / 2304896: 9054
Fourier-Motzkin Elimination step 12758 / 2304896: 9088
Fourier-Motzkin Elimination step 12759 / 2304896: 9295
Fourier-Motzkin Elimination step 12760 / 2304896: 9588
Fourier-Motzkin Elimination step 12761 / 2304896: 9535
Fourier-Motzkin Elimination step 12762 / 2304896: 9737
Fourier-Motzkin Elimination step 12763 / 2304896: 9708
Fourier-Motzkin Elimination step 12764 / 2304896: 9776
Fourier-Motzkin Elimination step 12765 / 2304896: 9851
Fourier-Motzkin Elimination step 10103 / 3450112: 2222
Fourier-Motzkin Elimination step 12766 / 2304896: 10112
Fourier-Motzkin Elimination step 10108 / 3450112: 2476
Fourier-Motzkin Elimination step 12767 / 2304896: 10163
Fourier-Motzkin Elimination step 10109 / 3450112: 1685
Fourier-Motzkin Elimination step 12768 / 2304896: 10311
Fourier-Motzkin Elimination step 12769 / 2304896: 10437
Fourier-Motzkin Elimination step 12770 / 2304896: 10303
Fourier-Motzkin Elimination step 12771 / 2304896: 10316
Fourier-Motzkin Elimination step 12772 / 2304896: 10416
Fourier-Motzkin Elimination step 12773 / 2304896: 10147
Fourier-Motzkin Elimination step 12774 / 2304896: 10333
Fourier-Motzkin Elimination step 12775 / 2304896: 10368
Fourier-Motzkin Elimination step 12776 / 2304896: 10512
Fourier-Motzkin Elimination step 12777 / 2304896: 10521
Fourier-Motzkin Elimination step 12778 / 2304896: 10582
Fourier-Motzkin Elimination step 12779 / 2304896: 10643
Fourier-Motzkin Elimination step 12780 / 2304896: 10851
Fourier-Motzkin Elimination step 12781 / 2304896: 11059
Fourier-Motzkin Elimination step 12782 / 2304896: 10824
Fourier-Motzkin Elimination step 10256 / 3450112: 2959
Fourier-Motzkin Elimination step 12783 / 2304896: 10894
Fourier-Motzkin Elimination step 12784 / 2304896: 11118
Fourier-Motzkin Elimination step 10264 / 3450112: 3357
Fourier-Motzkin Elimination step 12785 / 2304896: 10591
Fourier-Motzkin Elimination step 12786 / 2304896: 10591
Fourier-Motzkin Elimination step 12787 / 2304896: 10591
Fourier-Motzkin Elimination step 12788 / 2304896: 10376
Fourier-Motzkin Elimination step 12789 / 2304896: 10185
Fourier-Motzkin Elimination step 12790 / 2304896: 10086
Fourier-Motzkin Elimination step 12791 / 2304896: 9829
Fourier-Motzkin Elimination step 12792 / 2304896: 9614
Fourier-Motzkin Elimination step 12793 / 2304896: 9560
Fourier-Motzkin Elimination step 12794 / 2304896: 9598
Fourier-Motzkin Elimination step 12795 / 2304896: 9341
Fourier-Motzkin Elimination step 12796 / 2304896: 9040
Fourier-Motzkin Elimination step 12797 / 2304896: 8739
Fourier-Motzkin Elimination step 10398 / 3450112: 2373
Fourier-Motzkin Elimination step 12798 / 2304896: 8595
Fourier-Motzkin Elimination step 10402 / 3450112: 2169
Fourier-Motzkin Elimination step 12799 / 2304896: 8471
Fourier-Motzkin Elimination step 12800 / 2304896: 8483
Fourier-Motzkin Elimination step 10413 / 3450112: 3245
Fourier-Motzkin Elimination step 10415 / 3450112: 3353
Fourier-Motzkin Elimination step 12801 / 2304896: 8274
Fourier-Motzkin Elimination step 10416 / 3450112: 2926
Fourier-Motzkin Elimination step 12802 / 2304896: 8101
Fourier-Motzkin Elimination step 10420 / 3450112: 3631
Fourier-Motzkin Elimination step 10421 / 3450112: 3772
Fourier-Motzkin Elimination step 12803 / 2304896: 8066
Fourier-Motzkin Elimination step 10422 / 3450112: 3722
Fourier-Motzkin Elimination step 12804 / 2304896: 8083
Fourier-Motzkin Elimination step 10423 / 3450112: 3928
Fourier-Motzkin Elimination step 10424 / 3450112: 3489
Fourier-Motzkin Elimination step 12805 / 2304896: 7868
Fourier-Motzkin Elimination step 10425 / 3450112: 3591
Fourier-Motzkin Elimination step 10426 / 3450112: 3693
Fourier-Motzkin Elimination step 10427 / 3450112: 3837
Fourier-Motzkin Elimination step 12806 / 2304896: 7827
Fourier-Motzkin Elimination step 10428 / 3450112: 3453
Fourier-Motzkin Elimination step 12807 / 2304896: 7849
Fourier-Motzkin Elimination step 10429 / 3450112: 3297
Fourier-Motzkin Elimination step 12808 / 2304896: 7932
Fourier-Motzkin Elimination step 10430 / 3450112: 2820
Fourier-Motzkin Elimination step 12809 / 2304896: 7811
Fourier-Motzkin Elimination step 10434 / 3450112: 3514
Fourier-Motzkin Elimination step 10435 / 3450112: 3532
Fourier-Motzkin Elimination step 12810 / 2304896: 7382
Fourier-Motzkin Elimination step 10439 / 3450112: 3452
Fourier-Motzkin Elimination step 10442 / 3450112: 3448
Fourier-Motzkin Elimination step 12811 / 2304896: 7072
Fourier-Motzkin Elimination step 10445 / 3450112: 3336
Fourier-Motzkin Elimination step 12812 / 2304896: 6847
Fourier-Motzkin Elimination step 12813 / 2304896: 6420
Fourier-Motzkin Elimination step 10451 / 3450112: 3120
Fourier-Motzkin Elimination step 10454 / 3450112: 3032
Fourier-Motzkin Elimination step 10455 / 3450112: 2808
Fourier-Motzkin Elimination step 12824 / 2304896: 6479
Fourier-Motzkin Elimination step 12825 / 2304896: 6462
Fourier-Motzkin Elimination step 12830 / 2304896: 6437
Fourier-Motzkin Elimination step 12831 / 2304896: 6433
Fourier-Motzkin Elimination step 10469 / 3450112: 2982
Fourier-Motzkin Elimination step 12832 / 2304896: 6395
Fourier-Motzkin Elimination step 12833 / 2304896: 6357
Fourier-Motzkin Elimination step 10472 / 3450112: 2498
Fourier-Motzkin Elimination step 12834 / 2304896: 6323
Fourier-Motzkin Elimination step 12838 / 2304896: 6696
Fourier-Motzkin Elimination step 10477 / 3450112: 3078
Fourier-Motzkin Elimination step 12839 / 2304896: 7132
Fourier-Motzkin Elimination step 10478 / 3450112: 2924
Fourier-Motzkin Elimination step 12840 / 2304896: 7627
Fourier-Motzkin Elimination step 10479 / 3450112: 2974
Fourier-Motzkin Elimination step 10480 / 3450112: 2554
Fourier-Motzkin Elimination step 12841 / 2304896: 7684
Fourier-Motzkin Elimination step 12842 / 2304896: 7787
Fourier-Motzkin Elimination step 12843 / 2304896: 8128
Fourier-Motzkin Elimination step 12844 / 2304896: 8372
Fourier-Motzkin Elimination step 12845 / 2304896: 8569
Fourier-Motzkin Elimination step 12846 / 2304896: 8812
Fourier-Motzkin Elimination step 12847 / 2304896: 8884
Fourier-Motzkin Elimination step 12848 / 2304896: 9060
Fourier-Motzkin Elimination step 12849 / 2304896: 9236
Fourier-Motzkin Elimination step 12850 / 2304896: 9536
Fourier-Motzkin Elimination step 12851 / 2304896: 9702
Fourier-Motzkin Elimination step 12852 / 2304896: 9920
Fourier-Motzkin Elimination step 12853 / 2304896: 10022
Fourier-Motzkin Elimination step 12854 / 2304896: 10250
Fourier-Motzkin Elimination step 12855 / 2304896: 10478
Fourier-Motzkin Elimination step 12856 / 2304896: 10602
Fourier-Motzkin Elimination step 12857 / 2304896: 10726
Fourier-Motzkin Elimination step 12858 / 2304896: 10810
Fourier-Motzkin Elimination step 10557 / 3450112: 3655
Fourier-Motzkin Elimination step 10558 / 3450112: 3059
Fourier-Motzkin Elimination step 12859 / 2304896: 10980
Fourier-Motzkin Elimination step 12860 / 2304896: 11312
Fourier-Motzkin Elimination step 10562 / 3450112: 3111
Fourier-Motzkin Elimination step 10567 / 3450112: 3885
Fourier-Motzkin Elimination step 10568 / 3450112: 3733
Fourier-Motzkin Elimination step 12861 / 2304896: 10912
Fourier-Motzkin Elimination step 10569 / 3450112: 3932
Fourier-Motzkin Elimination step 10570 / 3450112: 3962
Fourier-Motzkin Elimination step 12862 / 2304896: 10989
Fourier-Motzkin Elimination step 10571 / 3450112: 4163
Fourier-Motzkin Elimination step 10572 / 3450112: 4012
Fourier-Motzkin Elimination step 10573 / 3450112: 4160
Fourier-Motzkin Elimination step 12863 / 2304896: 11066
Fourier-Motzkin Elimination step 10574 / 3450112: 4185
Fourier-Motzkin Elimination step 10575 / 3450112: 4598
Fourier-Motzkin Elimination step 12864 / 2304896: 11267
Fourier-Motzkin Elimination step 10576 / 3450112: 4083
Fourier-Motzkin Elimination step 10577 / 3450112: 4319
Fourier-Motzkin Elimination step 10578 / 3450112: 4415
Fourier-Motzkin Elimination step 12865 / 2304896: 11247
Fourier-Motzkin Elimination step 10579 / 3450112: 4720
Fourier-Motzkin Elimination step 10580 / 3450112: 4536
Fourier-Motzkin Elimination step 12866 / 2304896: 11410
Fourier-Motzkin Elimination step 10581 / 3450112: 4756
Fourier-Motzkin Elimination step 10582 / 3450112: 4789
Fourier-Motzkin Elimination step 10583 / 3450112: 5231
Fourier-Motzkin Elimination step 12867 / 2304896: 11397
Fourier-Motzkin Elimination step 10584 / 3450112: 4719
Fourier-Motzkin Elimination step 10585 / 3450112: 4664
Fourier-Motzkin Elimination step 12868 / 2304896: 11598
Fourier-Motzkin Elimination step 10586 / 3450112: 4609
Fourier-Motzkin Elimination step 10587 / 3450112: 4797
Fourier-Motzkin Elimination step 10588 / 3450112: 4580
Fourier-Motzkin Elimination step 12869 / 2304896: 11649
Fourier-Motzkin Elimination step 10589 / 3450112: 4626
Fourier-Motzkin Elimination step 10590 / 3450112: 4090
Fourier-Motzkin Elimination step 12870 / 2304896: 11883
Fourier-Motzkin Elimination step 10591 / 3450112: 4270
Fourier-Motzkin Elimination step 10593 / 3450112: 4488
Fourier-Motzkin Elimination step 10594 / 3450112: 4350
Fourier-Motzkin Elimination step 12871 / 2304896: 11870
Fourier-Motzkin Elimination step 10595 / 3450112: 4378
Fourier-Motzkin Elimination step 10596 / 3450112: 4321
Fourier-Motzkin Elimination step 10597 / 3450112: 4328
Fourier-Motzkin Elimination step 12872 / 2304896: 11817
Fourier-Motzkin Elimination step 10598 / 3450112: 4196
Fourier-Motzkin Elimination step 10599 / 3450112: 4377
Fourier-Motzkin Elimination step 12873 / 2304896: 11764
Fourier-Motzkin Elimination step 10600 / 3450112: 4378
Fourier-Motzkin Elimination step 10601 / 3450112: 4550
Fourier-Motzkin Elimination step 10602 / 3450112: 4298
Fourier-Motzkin Elimination step 12874 / 2304896: 12049
Fourier-Motzkin Elimination step 10603 / 3450112: 4203
Fourier-Motzkin Elimination step 10605 / 3450112: 4207
Fourier-Motzkin Elimination step 12875 / 2304896: 11975
Fourier-Motzkin Elimination step 10607 / 3450112: 4321
Fourier-Motzkin Elimination step 10608 / 3450112: 4092
Fourier-Motzkin Elimination step 10609 / 3450112: 4014
Fourier-Motzkin Elimination step 12876 / 2304896: 12141
Fourier-Motzkin Elimination step 10610 / 3450112: 3936
Fourier-Motzkin Elimination step 10611 / 3450112: 3624
Fourier-Motzkin Elimination step 10613 / 3450112: 3478
Fourier-Motzkin Elimination step 12877 / 2304896: 12138
Fourier-Motzkin Elimination step 10614 / 3450112: 3084
Fourier-Motzkin Elimination step 12878 / 2304896: 12041
Fourier-Motzkin Elimination step 12879 / 2304896: 12004
Fourier-Motzkin Elimination step 10624 / 3450112: 2972
Fourier-Motzkin Elimination step 12880 / 2304896: 12033
Fourier-Motzkin Elimination step 12881 / 2304896: 11930
Fourier-Motzkin Elimination step 12882 / 2304896: 11898
Fourier-Motzkin Elimination step 12883 / 2304896: 11875
Fourier-Motzkin Elimination step 12884 / 2304896: 11917
Fourier-Motzkin Elimination step 12885 / 2304896: 11874
Fourier-Motzkin Elimination step 12886 / 2304896: 11929
Fourier-Motzkin Elimination step 12887 / 2304896: 11966
Fourier-Motzkin Elimination step 12888 / 2304896: 12280
Fourier-Motzkin Elimination step 10721 / 3450112: 2083
Fourier-Motzkin Elimination step 10727 / 3450112: 1542
Fourier-Motzkin Elimination step 12889 / 2304896: 11768
Fourier-Motzkin Elimination step 12890 / 2304896: 11774
Fourier-Motzkin Elimination step 12891 / 2304896: 11724
Fourier-Motzkin Elimination step 12892 / 2304896: 11860
Fourier-Motzkin Elimination step 12893 / 2304896: 11713
Fourier-Motzkin Elimination step 12894 / 2304896: 11642
Fourier-Motzkin Elimination step 12895 / 2304896: 11594
Fourier-Motzkin Elimination step 12896 / 2304896: 11708
Fourier-Motzkin Elimination step 12897 / 2304896: 11456
Fourier-Motzkin Elimination step 12898 / 2304896: 11438
Fourier-Motzkin Elimination step 12899 / 2304896: 11455
Fourier-Motzkin Elimination step 12900 / 2304896: 11634
Fourier-Motzkin Elimination step 12901 / 2304896: 11429
Fourier-Motzkin Elimination step 12902 / 2304896: 11346
Fourier-Motzkin Elimination step 12903 / 2304896: 11230
Fourier-Motzkin Elimination step 12904 / 2304896: 11267
Fourier-Motzkin Elimination step 12905 / 2304896: 10938
Fourier-Motzkin Elimination step 12906 / 2304896: 10866
Fourier-Motzkin Elimination step 12907 / 2304896: 10796
Fourier-Motzkin Elimination step 12908 / 2304896: 10863
Fourier-Motzkin Elimination step 12909 / 2304896: 10697
Fourier-Motzkin Elimination step 12910 / 2304896: 10593
Fourier-Motzkin Elimination step 12911 / 2304896: 10489
Fourier-Motzkin Elimination step 12912 / 2304896: 10465
Fourier-Motzkin Elimination step 12913 / 2304896: 10441
Fourier-Motzkin Elimination step 12914 / 2304896: 10257
Fourier-Motzkin Elimination step 12915 / 2304896: 10220
Fourier-Motzkin Elimination step 12916 / 2304896: 10326
Fourier-Motzkin Elimination step 12917 / 2304896: 9976
Fourier-Motzkin Elimination step 12918 / 2304896: 9968
Fourier-Motzkin Elimination step 12919 / 2304896: 9913
Fourier-Motzkin Elimination step 12920 / 2304896: 10053
Fourier-Motzkin Elimination step 12921 / 2304896: 9878
Fourier-Motzkin Elimination step 12922 / 2304896: 9801
Fourier-Motzkin Elimination step 12923 / 2304896: 9686
Fourier-Motzkin Elimination step 12924 / 2304896: 9705
Fourier-Motzkin Elimination step 12925 / 2304896: 9542
Fourier-Motzkin Elimination step 12926 / 2304896: 9494
Fourier-Motzkin Elimination step 12927 / 2304896: 9424
Fourier-Motzkin Elimination step 12928 / 2304896: 9484
Fourier-Motzkin Elimination step 12929 / 2304896: 9350
Fourier-Motzkin Elimination step 12930 / 2304896: 9251
Fourier-Motzkin Elimination step 12931 / 2304896: 9160
Fourier-Motzkin Elimination step 12932 / 2304896: 9229
Fourier-Motzkin Elimination step 12933 / 2304896: 8880
Fourier-Motzkin Elimination step 12934 / 2304896: 8832
Fourier-Motzkin Elimination step 12935 / 2304896: 8770
Fourier-Motzkin Elimination step 12936 / 2304896: 8841
Fourier-Motzkin Elimination step 12937 / 2304896: 8656
Fourier-Motzkin Elimination step 12938 / 2304896: 8562
Fourier-Motzkin Elimination step 12939 / 2304896: 8468
Fourier-Motzkin Elimination step 12940 / 2304896: 8423
Fourier-Motzkin Elimination step 12941 / 2304896: 8378
Fourier-Motzkin Elimination step 12942 / 2304896: 8179
Fourier-Motzkin Elimination step 12943 / 2304896: 8141
Fourier-Motzkin Elimination step 12944 / 2304896: 8277
Fourier-Motzkin Elimination step 12945 / 2304896: 7852
Fourier-Motzkin Elimination step 12946 / 2304896: 7639
Fourier-Motzkin Elimination step 12947 / 2304896: 7426
Fourier-Motzkin Elimination step 12948 / 2304896: 7218
Fourier-Motzkin Elimination step 12949 / 2304896: 6997
Fourier-Motzkin Elimination step 12950 / 2304896: 6909
Fourier-Motzkin Elimination step 12951 / 2304896: 6624
Fourier-Motzkin Elimination step 12952 / 2304896: 6416
Fourier-Motzkin Elimination step 12953 / 2304896: 6252
Fourier-Motzkin Elimination step 12954 / 2304896: 6221
Fourier-Motzkin Elimination step 12955 / 2304896: 5936
Fourier-Motzkin Elimination step 11229 / 3450112: 2115
Fourier-Motzkin Elimination step 12956 / 2304896: 5650
Fourier-Motzkin Elimination step 12957 / 2304896: 5364
Fourier-Motzkin Elimination step 12958 / 2304896: 5109
Fourier-Motzkin Elimination step 12959 / 2304896: 4891
Fourier-Motzkin Elimination step 12960 / 2304896: 4845
Fourier-Motzkin Elimination step 12961 / 2304896: 4539
Fourier-Motzkin Elimination step 12962 / 2304896: 4324
Fourier-Motzkin Elimination step 12965 / 2304896: 4036
Fourier-Motzkin Elimination step 12966 / 2304896: 3863
Fourier-Motzkin Elimination step 12969 / 2304896: 3643
Fourier-Motzkin Elimination step 12970 / 2304896: 3328
Fourier-Motzkin Elimination step 12971 / 2304896: 3057
Fourier-Motzkin Elimination step 12972 / 2304896: 2875
Fourier-Motzkin Elimination step 12973 / 2304896: 2584
Fourier-Motzkin Elimination step 13138 / 2304896: 3534
Fourier-Motzkin Elimination step 13139 / 2304896: 3110
Fourier-Motzkin Elimination step 13143 / 2304896: 3390
Fourier-Motzkin Elimination step 13145 / 2304896: 3334
Fourier-Motzkin Elimination step 13146 / 2304896: 3344
Fourier-Motzkin Elimination step 13148 / 2304896: 3410
Fourier-Motzkin Elimination step 13149 / 2304896: 3249
Fourier-Motzkin Elimination step 13150 / 2304896: 3191
Fourier-Motzkin Elimination step 13151 / 2304896: 2870
Fourier-Motzkin Elimination step 13160 / 2304896: 3892
Fourier-Motzkin Elimination step 13161 / 2304896: 3991
Fourier-Motzkin Elimination step 13163 / 2304896: 3980
Fourier-Motzkin Elimination step 13164 / 2304896: 4225
Fourier-Motzkin Elimination step 13166 / 2304896: 4227
Fourier-Motzkin Elimination step 13167 / 2304896: 4028
Fourier-Motzkin Elimination step 13169 / 2304896: 3940
Fourier-Motzkin Elimination step 13170 / 2304896: 3780
Fourier-Motzkin Elimination step 13172 / 2304896: 3717
Fourier-Motzkin Elimination step 13173 / 2304896: 3520
Fourier-Motzkin Elimination step 13174 / 2304896: 3440
Fourier-Motzkin Elimination step 13175 / 2304896: 2982
Fourier-Motzkin Elimination step 13185 / 2304896: 3871
Fourier-Motzkin Elimination step 13187 / 2304896: 3890
Fourier-Motzkin Elimination step 13188 / 2304896: 3987
Fourier-Motzkin Elimination step 13190 / 2304896: 4241
Fourier-Motzkin Elimination step 13191 / 2304896: 4285
Fourier-Motzkin Elimination step 13193 / 2304896: 4070
Fourier-Motzkin Elimination step 13194 / 2304896: 4118
Fourier-Motzkin Elimination step 13196 / 2304896: 3965
Fourier-Motzkin Elimination step 13197 / 2304896: 3569
Fourier-Motzkin Elimination step 13199 / 2304896: 3208
Fourier-Motzkin Elimination step 13205 / 2304896: 4160
Fourier-Motzkin Elimination step 13208 / 2304896: 4594
Fourier-Motzkin Elimination step 13209 / 2304896: 4664
Fourier-Motzkin Elimination step 13211 / 2304896: 4720
Fourier-Motzkin Elimination step 13212 / 2304896: 4756
Fourier-Motzkin Elimination step 13214 / 2304896: 4896
Fourier-Motzkin Elimination step 13215 / 2304896: 4803
Fourier-Motzkin Elimination step 13217 / 2304896: 4442
Fourier-Motzkin Elimination step 13218 / 2304896: 4343
Fourier-Motzkin Elimination step 13219 / 2304896: 4233
Fourier-Motzkin Elimination step 13220 / 2304896: 3929
Fourier-Motzkin Elimination step 13221 / 2304896: 3362
Fourier-Motzkin Elimination step 13222 / 2304896: 3280
Fourier-Motzkin Elimination step 13223 / 2304896: 2858
Fourier-Motzkin Elimination step 13224 / 2304896: 2450
Fourier-Motzkin Elimination step 13227 / 2304896: 3876
Fourier-Motzkin Elimination step 13228 / 2304896: 3892
Fourier-Motzkin Elimination step 13231 / 2304896: 4719
Fourier-Motzkin Elimination step 13234 / 2304896: 4924
Fourier-Motzkin Elimination step 13235 / 2304896: 5610
Fourier-Motzkin Elimination step 13236 / 2304896: 5717
Fourier-Motzkin Elimination step 13237 / 2304896: 6201
Fourier-Motzkin Elimination step 13238 / 2304896: 6205
Fourier-Motzkin Elimination step 13239 / 2304896: 6522
Fourier-Motzkin Elimination step 13240 / 2304896: 6666
Fourier-Motzkin Elimination step 12376 / 3450112: 2787
Fourier-Motzkin Elimination step 13241 / 2304896: 7085
Fourier-Motzkin Elimination step 12377 / 3450112: 2626
Fourier-Motzkin Elimination step 12378 / 3450112: 2631
Fourier-Motzkin Elimination step 12379 / 3450112: 2617
Fourier-Motzkin Elimination step 13242 / 2304896: 6991
Fourier-Motzkin Elimination step 13243 / 2304896: 7139
Fourier-Motzkin Elimination step 12384 / 3450112: 3254
Fourier-Motzkin Elimination step 12385 / 3450112: 3376
Fourier-Motzkin Elimination step 13244 / 2304896: 7338
Fourier-Motzkin Elimination step 13245 / 2304896: 7636
Fourier-Motzkin Elimination step 12388 / 3450112: 3774
Fourier-Motzkin Elimination step 12389 / 3450112: 3999
Fourier-Motzkin Elimination step 13246 / 2304896: 7550
Fourier-Motzkin Elimination step 12390 / 3450112: 4069
Fourier-Motzkin Elimination step 13247 / 2304896: 7613
Fourier-Motzkin Elimination step 12391 / 3450112: 4087
Fourier-Motzkin Elimination step 12392 / 3450112: 4105
Fourier-Motzkin Elimination step 13248 / 2304896: 7738
Fourier-Motzkin Elimination step 12393 / 3450112: 4319
Fourier-Motzkin Elimination step 12394 / 3450112: 4349
Fourier-Motzkin Elimination step 12395 / 3450112: 4469
Fourier-Motzkin Elimination step 13249 / 2304896: 8196
Fourier-Motzkin Elimination step 12396 / 3450112: 4570
Fourier-Motzkin Elimination step 12397 / 3450112: 4589
Fourier-Motzkin Elimination step 12398 / 3450112: 4546
Fourier-Motzkin Elimination step 12399 / 3450112: 4533
Fourier-Motzkin Elimination step 12400 / 3450112: 4546
Fourier-Motzkin Elimination step 13250 / 2304896: 8068
Fourier-Motzkin Elimination step 12401 / 3450112: 4706
Fourier-Motzkin Elimination step 12402 / 3450112: 4681
Fourier-Motzkin Elimination step 12403 / 3450112: 4688
Fourier-Motzkin Elimination step 12404 / 3450112: 4842
Fourier-Motzkin Elimination step 12405 / 3450112: 4798
Fourier-Motzkin Elimination step 13251 / 2304896: 8439
Fourier-Motzkin Elimination step 12406 / 3450112: 4830
Fourier-Motzkin Elimination step 12407 / 3450112: 4973
Fourier-Motzkin Elimination step 12408 / 3450112: 4677
Fourier-Motzkin Elimination step 12409 / 3450112: 4754
Fourier-Motzkin Elimination step 12410 / 3450112: 4926
Fourier-Motzkin Elimination step 12411 / 3450112: 5161
Fourier-Motzkin Elimination step 13252 / 2304896: 7743
Fourier-Motzkin Elimination step 12412 / 3450112: 5164
Fourier-Motzkin Elimination step 12413 / 3450112: 5273
Fourier-Motzkin Elimination step 13253 / 2304896: 8220
Fourier-Motzkin Elimination step 12414 / 3450112: 5196
Fourier-Motzkin Elimination step 13254 / 2304896: 8415
Fourier-Motzkin Elimination step 12415 / 3450112: 5167
Fourier-Motzkin Elimination step 12416 / 3450112: 5217
Fourier-Motzkin Elimination step 12417 / 3450112: 5377
Fourier-Motzkin Elimination step 13255 / 2304896: 8874
Fourier-Motzkin Elimination step 12418 / 3450112: 5393
Fourier-Motzkin Elimination step 12419 / 3450112: 5461
Fourier-Motzkin Elimination step 12420 / 3450112: 5545
Fourier-Motzkin Elimination step 13256 / 2304896: 8867
Fourier-Motzkin Elimination step 12421 / 3450112: 5527
Fourier-Motzkin Elimination step 13257 / 2304896: 9017
Fourier-Motzkin Elimination step 12422 / 3450112: 5528
Fourier-Motzkin Elimination step 13258 / 2304896: 9316
Fourier-Motzkin Elimination step 12423 / 3450112: 5589
Fourier-Motzkin Elimination step 12424 / 3450112: 5428
Fourier-Motzkin Elimination step 13259 / 2304896: 9701
Fourier-Motzkin Elimination step 12425 / 3450112: 5464
Fourier-Motzkin Elimination step 13260 / 2304896: 9638
Fourier-Motzkin Elimination step 12426 / 3450112: 5443
Fourier-Motzkin Elimination step 12427 / 3450112: 5485
Fourier-Motzkin Elimination step 13261 / 2304896: 9715
Fourier-Motzkin Elimination step 12428 / 3450112: 5454
Fourier-Motzkin Elimination step 13262 / 2304896: 9914
Fourier-Motzkin Elimination step 12429 / 3450112: 5408
Fourier-Motzkin Elimination step 12430 / 3450112: 5371
Fourier-Motzkin Elimination step 12431 / 3450112: 5506
Fourier-Motzkin Elimination step 13263 / 2304896: 10681
Fourier-Motzkin Elimination step 12432 / 3450112: 5662
Fourier-Motzkin Elimination step 12433 / 3450112: 5334
Fourier-Motzkin Elimination step 12434 / 3450112: 5381
Fourier-Motzkin Elimination step 12435 / 3450112: 5537
Fourier-Motzkin Elimination step 13264 / 2304896: 10743
Fourier-Motzkin Elimination step 12436 / 3450112: 5016
Fourier-Motzkin Elimination step 12437 / 3450112: 5111
Fourier-Motzkin Elimination step 12438 / 3450112: 5341
Fourier-Motzkin Elimination step 12439 / 3450112: 5634
Fourier-Motzkin Elimination step 12440 / 3450112: 5648
Fourier-Motzkin Elimination step 12441 / 3450112: 5818
Fourier-Motzkin Elimination step 13265 / 2304896: 11427
Fourier-Motzkin Elimination step 12442 / 3450112: 5775
Fourier-Motzkin Elimination step 12443 / 3450112: 5766
Fourier-Motzkin Elimination step 12444 / 3450112: 5894
Fourier-Motzkin Elimination step 12445 / 3450112: 6124
Fourier-Motzkin Elimination step 12446 / 3450112: 6163
Fourier-Motzkin Elimination step 12447 / 3450112: 6237
Fourier-Motzkin Elimination step 12448 / 3450112: 6418
Fourier-Motzkin Elimination step 12449 / 3450112: 6380
Fourier-Motzkin Elimination step 12450 / 3450112: 6411
Fourier-Motzkin Elimination step 12451 / 3450112: 6497
Fourier-Motzkin Elimination step 12452 / 3450112: 6309
Fourier-Motzkin Elimination step 13266 / 2304896: 10875
Fourier-Motzkin Elimination step 12453 / 3450112: 6516
Fourier-Motzkin Elimination step 12454 / 3450112: 6510
Fourier-Motzkin Elimination step 12455 / 3450112: 6574
Fourier-Motzkin Elimination step 13267 / 2304896: 11156
Fourier-Motzkin Elimination step 12456 / 3450112: 6641
Fourier-Motzkin Elimination step 12457 / 3450112: 6641
Fourier-Motzkin Elimination step 12458 / 3450112: 6667
Fourier-Motzkin Elimination step 13268 / 2304896: 11195
Fourier-Motzkin Elimination step 12459 / 3450112: 6854
Fourier-Motzkin Elimination step 12460 / 3450112: 7108
Fourier-Motzkin Elimination step 13269 / 2304896: 11599
Fourier-Motzkin Elimination step 12461 / 3450112: 6828
Fourier-Motzkin Elimination step 12462 / 3450112: 6957
Fourier-Motzkin Elimination step 12463 / 3450112: 7309
Fourier-Motzkin Elimination step 13270 / 2304896: 11122
Fourier-Motzkin Elimination step 12464 / 3450112: 6523
Fourier-Motzkin Elimination step 13271 / 2304896: 11184
Fourier-Motzkin Elimination step 12465 / 3450112: 6708
Fourier-Motzkin Elimination step 12466 / 3450112: 6893
Fourier-Motzkin Elimination step 13272 / 2304896: 11246
Fourier-Motzkin Elimination step 12467 / 3450112: 6977
Fourier-Motzkin Elimination step 12468 / 3450112: 6865
Fourier-Motzkin Elimination step 12469 / 3450112: 6800
Fourier-Motzkin Elimination step 13273 / 2304896: 11117
Fourier-Motzkin Elimination step 12470 / 3450112: 6835
Fourier-Motzkin Elimination step 13274 / 2304896: 11364
Fourier-Motzkin Elimination step 12471 / 3450112: 6919
Fourier-Motzkin Elimination step 13275 / 2304896: 11962
Fourier-Motzkin Elimination step 12472 / 3450112: 6955
Fourier-Motzkin Elimination step 12473 / 3450112: 7038
Fourier-Motzkin Elimination step 12474 / 3450112: 7073
Fourier-Motzkin Elimination step 12475 / 3450112: 6925
Fourier-Motzkin Elimination step 12476 / 3450112: 6777
Fourier-Motzkin Elimination step 12477 / 3450112: 6706
Fourier-Motzkin Elimination step 13276 / 2304896: 11240
Fourier-Motzkin Elimination step 12478 / 3450112: 6629
Fourier-Motzkin Elimination step 12479 / 3450112: 6639
Fourier-Motzkin Elimination step 12480 / 3450112: 6484
Fourier-Motzkin Elimination step 13277 / 2304896: 11293
Fourier-Motzkin Elimination step 12481 / 3450112: 6306
Fourier-Motzkin Elimination step 12482 / 3450112: 6345
Fourier-Motzkin Elimination step 12483 / 3450112: 6484
Fourier-Motzkin Elimination step 12484 / 3450112: 6155
Fourier-Motzkin Elimination step 12485 / 3450112: 6150
Fourier-Motzkin Elimination step 13278 / 2304896: 11143
